loan_id,applicant,gender,married,dependents,self_employed,experience,income,loan_amount,term,credit_history,property_area,status
ID2129,James White,male,no,4,no,5,"$5,676.02","$11,925.38",48,1,urban,Y
ID2130,Mia L. Williams,female,no,1,no,13,"$5,007.31","$20,727.02",240,1,urban,Y
ID2131,Logan Gonzalez,male,no,2,no,20,"$9,434.15","$28,782.20",48,0,rural,N
ID2132,Abigail Gonzalez,female,yes,1,no,12,"$3,353.36","$13,346.86",60,1,urban,Y
ID2133,Mila Robinson,female,yes,2,no,25,"$4,683.57","$16,295.53",48,1,urban,Y
ID2134,Olivia Anderson,female,yes,0,no,9,"$3,691.80","$20,048.25",36,1,urban,Y
ID2135,Elijah Martinez,male,no,0,no,20,"$5,304.01","$32,124.69",240,1,urban,Y
ID2136,Amelia Thomas,female,no,3,yes,18,"$8,750.06","$26,301.78",36,1,urban,Y
ID2137,William Wilson,male,yes,1,no,16,"$3,794.43","$22,254.60",360,0,urban,N
ID2138,Sofia Wilson,female,no,3,no,18,"$4,908.22","$17,668.09",36,1,urban,Y
ID2139,Emma Robinson,female,no,2,no,31,"$4,109.24","$5,002.40",120,1,rural,Y
ID2140,William J. White,male,yes,1,no,19,"$3,353.10","$17,766.46",180,1,urban,Y
ID2141,Oliver Thomas,male,no,0,no,9,"$7,120.11","$30,967.21",120,1,urban,Y
ID2142,Elizabeth E. Sanchez,female,no,4,no,10,"$4,298.35","$22,814.09",120,1,rural,Y
ID2143,Isabella Lewis,female,yes,0,no,29,"$4,181.78","$15,978.75",60,1,urban,Y
ID2144,Oliver O. Robinson,male,yes,0,no,16,"$4,967.61","$9,138.79",60,1,rural,Y
ID2145,Emily Davis,female,yes,1,no,16,"$10,156.34","$53,401.35",240,0,rural,N
ID2146,Michael O. Thomas,male,no,0,no,21,"$10,630.01","$55,432.41",120,1,rural,Y
ID2147,Gianna Moore,female,no,1,no,27,"$4,889.34","$21,733.81",180,1,urban,Y
ID2148,Noah Lewis,male,no,1,no,27,"$3,743.34","$21,067.82",48,1,rural,Y
ID2149,Mia Ramirez,female,yes,0,no,6,"$7,111.47","$27,231.03",120,0,urban,N
ID2150,Mateo Clark,male,no,1,no,13,"$4,471.86","$20,086.77",36,1,urban,Y
ID2151,Henry Y. Williams,male,no,0,no,7,"$8,357.41","$23,155.60",48,0,urban,N
ID2152,William Johnson,male,yes,0,no,3,"$7,221.57","$36,623.17",36,1,urban,Y
ID2153,Benjamin W. Jackson,male,yes,4,no,14,"$6,124.23","$11,577.55",48,1,urban,Y
ID2154,Oliver Sanchez,male,no,0,no,33,"$5,788.56","$17,062.54",60,1,urban,Y
ID2155,Avery Lewis,female,no,0,no,12,"$2,616.59","$11,045.01",120,1,urban,Y
ID2156,James S. Johnson,male,yes,3,no,37,"$6,014.80","$22,055.39",240,1,urban,Y
ID2157,Daniel Moore,male,yes,1,no,15,"$5,201.79","$17,309.53",360,1,urban,Y
ID2158,Luna Thompson,female,yes,0,yes,12,"$6,150.29","$20,702.87",48,1,urban,Y
ID2159,Oliver Brown,male,yes,0,no,5,"$4,564.09","$13,854.55",12,1,urban,Y
ID2160,Ella Wilson,female,yes,0,yes,20,"$6,278.75","$29,309.64",48,1,urban,Y
ID2161,Evelyn Ramirez,female,no,2,no,29,"$6,345.64","$27,174.93",360,1,urban,Y
ID2162,Henry Rodriguez,male,yes,1,no,24,"$13,068.82","$29,095.66",36,1,urban,Y
ID2163,James Martin,male,no,0,no,29,"$14,408.17","$26,646.34",36,1,rural,Y
ID2164,Avery W. Anderson,female,yes,3,no,27,"$4,664.05","$15,336.26",120,1,urban,Y
ID2165,Ava Ramirez,female,yes,0,no,14,"$7,207.61","$20,469.00",240,0,urban,N
ID2166,Jack S. Gonzalez,male,yes,2,no,34,"$2,565.64","$3,458.34",48,0,urban,N
ID2167,Isabella Rodriguez,female,yes,0,yes,6,"$7,979.77","$49,641.56",60,1,rural,Y
ID2168,Lucas Miller,male,yes,0,no,21,"$7,299.12","$34,786.53",180,1,urban,Y
ID2169,Emily R. Clark,female,no,4,no,18,"$2,768.29","$5,046.22",360,0,rural,N
ID2170,Jackson Anderson,male,yes,0,no,5,"$1,988.05","$12,529.63",180,0,urban,N
ID2171,Mila Rodriguez,female,yes,1,no,9,"$3,399.46","$18,471.62",36,0,rural,N
ID2172,Ethan Gonzalez,male,yes,0,yes,16,"$6,758.16","$36,344.61",240,1,urban,Y
ID2173,Ella Ramirez,female,no,1,no,23,"$2,721.82","$3,814.04",48,1,rural,Y
ID2174,Avery Moore,female,no,0,yes,25,"$5,824.25","$31,855.70",360,0,urban,N
ID2175,Olivia Williams,female,yes,0,no,5,"$13,174.36","$31,887.77",240,0,urban,N
ID2176,Elijah Clark,male,no,2,no,25,"$9,672.38","$12,015.63",240,1,urban,Y
ID2177,Emily Ramirez,female,yes,2,no,6,"$2,834.79","$12,073.43",180,0,urban,N
ID2178,Sebastian Martinez,male,no,2,yes,12,"$5,144.48","$14,996.87",48,1,urban,Y
ID2179,Jack Johnson,male,no,3,no,12,"$4,285.19","$27,596.47",36,0,urban,N
ID2180,Sophia Martin,female,no,2,no,16,"$4,896.73","$17,250.39",48,1,urban,Y
ID2181,Alexander M. Jones,male,yes,2,no,14,"$5,712.90","$14,971.07",360,0,urban,N
ID2182,Olivia Martinez,female,yes,1,no,3,"$6,334.07","$18,561.33",60,1,urban,Y
ID2183,Isabella Sanchez,female,yes,1,no,10,"$4,572.44","$28,148.06",36,1,urban,Y
ID2184,Sophia Robinson,female,yes,1,no,25,"$2,428.94","$15,037.08",60,1,urban,Y
ID2185,Oliver Hernandez,male,no,2,no,24,"$7,131.31","$25,479.16",60,1,urban,Y
ID2186,Daniel Garcia,male,no,2,no,13,"$3,750.80","$15,261.68",120,1,urban,Y
ID2187,Elijah Davis,male,no,0,no,22,"$7,780.37","$36,551.31",48,0,urban,N
ID2188,Emily Jones,female,yes,1,no,24,"$3,515.81","$4,534.94",60,1,urban,Y
ID2189,James Clark,male,yes,2,no,16,"$6,754.53","$26,323.78",180,0,rural,N
ID2190,Abigail Martinez,female,yes,0,no,10,"$6,312.38","$39,175.33",36,1,urban,Y
ID2191,Benjamin W. Garcia,male,yes,0,no,7,"$11,595.34","$67,755.57",240,0,urban,N
ID2192,Ella Jones,female,yes,1,no,7,"$2,309.41","$9,375.02",36,1,urban,Y
ID2193,Luna W. Wilson,female,no,2,yes,11,"$5,734.96","$15,913.13",36,1,urban,Y
ID2194,Evelyn Davis,female,no,1,yes,34,"$7,156.31","$31,549.73",60,1,urban,Y
ID2195,Daniel Garcia,male,no,3,no,29,"$9,938.97","$47,276.79",240,1,urban,Y
ID2196,Jackson Wilson,male,yes,0,yes,29,"$4,853.88","$16,542.31",36,1,urban,Y
ID2197,Olivia V. Williams,female,yes,0,no,21,"$14,985.52","$90,259.17",48,1,rural,Y
ID2198,Charlotte Taylor,female,no,2,no,16,"$4,271.86","$19,259.26",60,0,urban,N
ID2199,Olivia Lee,female,yes,0,no,19,"$5,254.07","$18,694.16",60,0,urban,N
ID2200,Mateo Wilson,male,yes,0,no,23,"$10,018.60","$48,941.36",60,1,urban,Y
ID2201,Sophia Martin,female,yes,0,no,19,"$7,887.40","$34,367.13",48,1,urban,Y
ID2202,Olivia Harris,female,yes,0,no,16,"$7,786.96","$51,262.89",120,1,urban,Y
ID2203,Jack Gonzalez,male,yes,1,no,11,"$4,078.34","$13,245.40",60,1,urban,Y
ID2204,Jack Sanchez,male,yes,1,no,20,"$2,351.84","$9,330.57",60,1,rural,Y
ID2205,Mateo J. Moore,male,yes,2,no,28,"$4,680.27","$30,535.65",180,0,urban,N
ID2206,Logan Johnson,male,yes,1,yes,19,"$5,883.83","$34,760.18",12,1,rural,Y
ID2207,Noah Hernandez,male,no,1,no,26,"$6,787.10","$44,191.86",48,1,urban,Y
ID2208,Logan Sanchez,male,yes,0,yes,22,"$4,783.19","$30,228.72",240,1,urban,Y
ID2209,Henry Harris,male,no,4,no,15,"$7,081.79","$41,874.43",36,1,rural,Y
ID2210,Benjamin Wilson,male,no,0,no,11,"$19,509.29","$48,906.26",60,0,urban,N
ID2211,Michael Clark,male,yes,3,no,12,"$4,079.68","$7,067.11",240,1,rural,Y
ID2212,Sophia T. Ramirez,female,yes,0,no,25,"$4,202.75","$11,230.40",240,1,urban,Y
ID2213,Gianna N. Martin,female,yes,0,no,2,"$3,004.45","$5,700.95",48,1,urban,Y
ID2214,Emma Smith,female,yes,2,no,22,"$4,164.34","$18,872.16",120,1,rural,Y
ID2215,Henry Moore,male,no,1,no,12,"$2,615.70","$14,928.27",36,1,rural,Y
ID2216,Amelia Q. Gonzalez,female,yes,1,yes,9,"$3,317.44","$11,571.42",36,1,urban,Y
ID2217,Jacob Y. Lee,male,yes,1,no,7,"$8,327.25","$22,097.02",48,1,rural,Y
ID2218,Isabella T. Rodriguez,female,yes,0,no,8,"$4,336.70","$21,000.34",180,1,urban,Y
ID2219,Mila Garcia,female,yes,1,no,6,"$8,514.32","$8,636.80",60,0,urban,N
ID2220,Ethan F. Perez,male,yes,2,no,13,"$1,800.00","$2,235.63",180,1,rural,Y
ID2221,Gianna Wilson,female,yes,0,no,23,"$12,503.39","$77,737.13",60,1,urban,Y
ID2222,Michael Jones,male,yes,3,no,13,"$6,711.81","$32,543.85",180,0,urban,N
ID2223,Emily Hernandez,female,yes,1,no,9,"$7,750.75","$30,262.48",60,1,rural,Y
ID2224,Alexander Q. Gonzalez,male,no,0,no,22,"$6,162.90","$36,394.31",60,1,rural,Y
ID2225,Camila Lee,female,yes,1,no,5,"$3,361.09","$17,086.31",120,0,rural,N
ID2226,Charlotte Q. Clark,female,yes,1,no,3,"$4,008.65","$25,676.78",48,1,urban,Y
ID2227,Evelyn Sanchez,female,yes,2,no,7,"$4,019.62","$15,832.64",12,0,rural,N
ID2228,Sebastian Brown,male,yes,1,no,32,"$14,159.31","$86,816.82",120,1,rural,Y
ID2229,Sophia O. Clark,female,yes,1,yes,20,"$7,028.93","$19,159.29",180,0,rural,N
ID2230,Ella V. White,female,yes,0,no,18,"$6,998.88","$40,573.47",48,1,rural,Y
ID2231,Elizabeth K. Martinez,female,yes,0,no,13,"$5,667.88","$9,373.63",60,1,urban,Y
ID2232,James O. Martinez,male,yes,0,no,16,"$4,705.24","$6,609.94",240,0,urban,N
ID2233,Jack Gonzalez,male,yes,0,no,17,"$8,736.42","$55,473.94",48,1,rural,Y
ID2234,Ethan Ramirez,male,yes,1,no,7,"$4,863.20","$21,494.48",360,0,urban,N
ID2235,Mia Thomas,female,yes,3,no,14,"$3,951.79","$9,474.66",60,0,urban,N
ID2236,Luna D. Williams,female,no,2,no,13,"$12,079.93","$68,025.10",48,0,urban,N
ID2237,Elijah R. Johnson,male,yes,0,no,15,"$2,225.75","$3,422.78",60,1,urban,Y
ID2238,Ella Brown,female,yes,1,no,18,"$2,741.86","$14,325.71",48,1,rural,Y
ID2239,Olivia Q. Jackson,female,yes,3,no,28,"$7,442.24","$17,097.88",240,0,urban,N
ID2240,Logan Jones,male,yes,0,no,18,"$5,796.94","$18,111.57",36,1,urban,Y
ID2241,Noah Miller,male,yes,1,no,18,"$4,623.31","$10,238.73",360,1,urban,Y
ID2242,Jackson I. Anderson,male,yes,2,no,33,"$4,166.63","$10,215.84",36,1,urban,Y
ID2243,Henry Williams,male,yes,3,no,13,"$5,339.12","$7,121.56",180,1,urban,Y
ID2244,Avery Clark,female,yes,0,no,18,"$2,313.50","$6,260.23",120,1,rural,Y
ID2245,Ava O. Harris,female,yes,2,no,11,"$9,666.97","$29,627.49",36,1,urban,Y
ID2246,Ava I. Garcia,female,no,2,no,17,"$6,063.44","$23,803.49",48,1,urban,Y
ID2247,Noah R. Thomas,male,yes,2,no,4,"$7,657.59","$45,930.26",48,1,rural,Y
ID2248,Mateo R. Lopez,male,yes,0,no,7,"$4,085.78","$26,175.68",180,1,urban,Y
ID2249,Jack Y. Anderson,male,no,2,no,26,"$6,714.76","$9,308.12",60,1,urban,Y
ID2250,Elijah Smith,male,yes,3,no,7,"$5,460.48","$35,817.71",60,1,urban,Y
ID2251,Ella Rodriguez,female,yes,4,yes,31,"$3,526.01","$11,286.19",36,1,urban,Y
ID2252,Mateo Rodriguez,male,yes,2,no,12,"$5,369.29","$11,460.73",120,1,rural,Y
ID2253,Gianna E. Hernandez,female,yes,0,no,3,"$4,341.60","$5,075.30",36,1,rural,Y
ID2254,Amelia Hernandez,female,yes,3,yes,17,"$3,610.48","$11,888.73",60,1,rural,Y
ID2255,Levi Perez,male,yes,1,yes,14,"$5,562.01","$22,827.85",180,1,urban,Y
ID2256,Avery Johnson,female,yes,1,yes,21,"$6,247.89","$40,336.95",240,1,urban,Y
ID2257,Ava K. Clark,female,no,0,no,33,"$5,520.09","$21,730.96",60,1,urban,Y
ID2258,James Thompson,male,yes,4,no,23,"$8,550.56","$50,581.55",48,1,rural,Y
ID2259,Liam Smith,male,yes,2,no,19,"$5,900.10","$8,658.36",60,1,rural,Y
ID2260,Liam Smith,male,no,0,no,11,"$6,580.49","$37,183.80",60,1,rural,Y
ID2261,Avery White,female,no,0,yes,21,"$9,536.32","$30,050.69",360,1,rural,Y
ID2262,Jack Clark,male,yes,0,no,22,"$3,852.31","$15,069.97",360,0,urban,N
ID2263,Jack Moore,male,no,0,yes,9,"$9,418.07","$12,675.33",120,0,urban,N
ID2264,Evelyn Wilson,female,yes,1,no,29,"$4,099.85","$20,494.65",60,1,urban,Y
ID2265,Evelyn Lewis,female,yes,0,no,9,"$3,838.54","$23,655.31",60,1,rural,Y
ID2266,Michael L. Jones,male,yes,0,no,10,"$13,236.03","$35,965.89",36,1,urban,Y
ID2267,Logan C. Smith,male,yes,0,no,13,"$6,204.89","$27,945.87",360,1,rural,Y
ID2268,Gianna V. Jackson,female,no,1,no,10,"$4,044.85","$6,798.25",24,1,urban,Y
ID2269,Oliver X. Smith,male,no,0,no,20,"$5,107.22","$27,137.43",360,0,urban,N
ID2270,Evelyn Martinez,female,yes,3,no,14,"$3,038.99","$19,481.33",60,0,rural,N
ID2271,Lucas Smith,male,no,2,no,27,"$4,133.82","$5,905.32",360,1,rural,Y
ID2272,Sophia Hernandez,female,no,0,no,36,"$5,767.34","$18,138.79",120,1,rural,Y
ID2273,Abigail Jones,female,yes,0,no,14,"$5,911.88","$32,019.94",240,0,rural,N
ID2274,Oliver B. Perez,male,no,1,yes,19,"$5,399.87","$12,349.81",36,1,rural,Y
ID2275,Harper Johnson,female,yes,2,no,6,"$8,168.84","$41,855.13",48,1,urban,Y
ID2276,Mateo M. Sanchez,male,no,0,no,7,"$7,575.62","$30,790.58",36,0,rural,N
ID2277,Liam Ramirez,male,yes,0,no,28,"$12,955.38","$32,693.72",60,1,rural,Y
ID2278,Abigail Y. Gonzalez,female,yes,3,no,9,"$8,401.92","$21,285.15",120,1,rural,Y
ID2279,Liam Brown,male,yes,1,no,11,"$2,097.50","$7,990.51",120,0,urban,N
ID2280,William Johnson,male,yes,1,no,33,"$7,563.05","$28,434.02",180,1,urban,Y
ID2281,Emily X. Wilson,female,yes,1,no,32,"$7,964.15","$9,933.19",180,0,rural,N
ID2282,Alexander Ramirez,male,yes,1,no,6,"$9,405.46","$17,816.36",48,1,rural,Y
ID2283,William Moore,male,no,1,no,19,"$3,531.56","$11,666.27",36,0,urban,N
ID2284,Sofia Brown,female,yes,3,yes,26,"$4,629.54","$18,425.89",180,1,urban,Y
ID2285,Emma Anderson,female,yes,0,no,3,"$8,053.82","$28,877.31",180,1,urban,Y
ID2286,William J. Lee,male,yes,2,no,34,"$2,719.91","$8,508.72",180,1,urban,Y
ID2287,Jacob Ramirez,male,yes,1,no,6,"$6,108.02","$39,711.56",60,1,urban,Y
ID2288,Ava Williams,female,no,3,no,1,"$8,387.91","$54,377.39",48,1,rural,Y
ID2289,Evelyn Lewis,female,yes,0,no,10,"$2,983.33","$3,973.81",48,1,urban,Y
ID2290,Elijah White,male,no,0,yes,11,"$3,920.23","$19,556.83",180,1,rural,Y
ID2291,Abigail Thompson,female,yes,3,no,7,"$9,524.01","$17,494.08",180,1,urban,Y
ID2292,Luna Ramirez,female,yes,0,no,7,"$5,715.62","$21,369.05",60,0,rural,N
ID2293,Mateo Lopez,male,yes,0,no,20,"$16,166.16","$36,224.28",60,0,urban,N
ID2294,Alexander Wilson,male,no,1,no,4,"$5,325.08","$8,791.26",60,1,rural,Y
ID2295,Jackson Moore,male,no,1,no,12,"$3,559.78","$20,293.00",180,1,urban,Y
ID2296,Logan B. Perez,male,yes,0,no,14,"$3,350.78","$18,976.22",60,1,rural,Y
ID2297,Daniel O. Rodriguez,male,no,1,no,26,"$3,905.49","$25,047.04",120,1,urban,Y
ID2298,James Lopez,male,yes,1,no,14,"$6,306.14","$38,722.67",48,1,rural,Y
ID2299,Lucas K. Garcia,male,no,2,no,17,"$5,247.24","$33,359.03",180,1,urban,Y
ID2300,Luna Rodriguez,female,yes,2,no,16,"$6,308.89","$18,306.10",120,1,urban,Y
ID2301,Avery Thompson,female,yes,2,no,27,"$6,863.87","$13,567.66",120,1,rural,Y
ID2302,James Y. Thomas,male,yes,1,no,8,"$5,440.14","$14,259.36",24,1,rural,Y
ID2303,Amelia R. Martinez,female,yes,1,yes,17,"$3,611.03","$15,047.62",360,1,urban,Y
ID2304,Henry Garcia,male,yes,3,yes,19,"$7,112.21","$24,703.95",240,0,urban,N
ID2305,Olivia G. Johnson,female,yes,1,no,18,"$4,951.61","$16,852.42",180,1,urban,Y
ID2306,Emily Davis,female,yes,1,no,13,"$14,470.19","$22,764.70",60,1,urban,Y
ID2307,Mia Jones,female,yes,2,no,18,"$7,573.01","$20,018.05",120,1,rural,Y
ID2308,Emma Jones,female,no,1,no,9,"$6,540.17","$24,325.40",36,1,rural,Y
ID2309,Gianna Smith,female,yes,3,no,16,"$4,595.83","$8,809.32",240,1,rural,Y
ID2310,Amelia Jackson,female,no,1,no,24,"$3,559.83","$7,938.28",24,0,rural,N
ID2311,Benjamin A. Davis,male,no,0,yes,22,"$7,705.36","$19,725.37",360,1,urban,Y
ID2312,Emma Davis,female,yes,2,no,19,"$7,140.25","$18,716.20",240,0,urban,N
ID2313,Avery Z. Wilson,female,yes,0,no,8,"$6,815.49","$8,754.37",240,1,urban,Y
ID2314,Abigail Hernandez,female,yes,1,no,16,"$3,509.81","$10,727.26",48,1,urban,Y
ID2315,Abigail Garcia,female,no,2,no,36,"$5,040.26","$18,529.63",48,1,rural,Y
ID2316,Daniel Ramirez,male,yes,0,no,14,"$6,793.87","$41,099.21",240,1,urban,Y
ID2317,Noah D. Miller,male,yes,2,no,11,"$6,698.96","$10,400.67",120,1,urban,Y
ID2318,Sofia Ramirez,female,no,1,yes,17,"$7,636.69","$30,815.90",36,0,urban,N
ID2319,Ethan Thompson,male,no,1,no,17,"$5,445.30","$30,703.12",120,1,rural,Y
ID2320,Lucas S. Harris,male,no,1,yes,11,"$5,762.58","$7,395.35",60,0,rural,N
ID2321,Gianna White,female,yes,2,no,22,"$5,344.14","$27,424.32",36,1,rural,Y
ID2322,Mateo J. Harris,male,no,3,no,25,"$4,557.78","$26,728.69",36,1,urban,Y
ID2323,William Lopez,male,no,1,no,9,"$4,654.99","$9,201.90",48,1,rural,Y
ID2324,Sophia I. Sanchez,female,yes,1,no,22,"$5,093.66","$6,032.08",120,1,urban,Y
ID2325,Ethan Clark,male,no,1,no,20,"$3,645.99","$7,629.11",60,0,urban,N
ID2326,Alexander Clark,male,yes,1,no,34,"$5,437.96","$17,495.64",60,1,urban,Y
ID2327,Emma Thomas,female,no,1,no,2,"$5,913.37","$14,727.62",36,0,urban,N
ID2328,Ava D. Ramirez,female,yes,3,no,32,"$6,239.97","$21,309.13",36,1,urban,Y
ID2329,Elijah Gonzalez,male,no,0,no,16,"$10,424.07","$34,712.75",60,1,urban,Y
ID2330,Benjamin J. Sanchez,male,yes,4,no,16,"$5,723.06","$32,808.82",36,0,rural,N
ID2331,Sophia Martinez,female,yes,0,no,11,"$7,057.02","$23,825.77",48,1,urban,Y
ID2332,Michael S. Jackson,male,no,0,no,23,"$3,714.29","$15,460.76",60,1,urban,Y
ID2333,Benjamin Taylor,male,no,0,yes,14,"$6,335.22","$15,654.66",180,1,rural,Y
ID2334,Mia Hernandez,female,yes,3,yes,9,"$2,787.49","$9,130.67",120,1,rural,Y
ID2335,Levi Robinson,male,yes,1,no,15,"$12,422.06","$29,889.17",240,1,urban,Y
ID2336,Michael R. Harris,male,no,3,no,21,"$5,969.34","$24,963.00",180,1,urban,Y
ID2337,Jackson Robinson,male,yes,0,no,15,"$10,037.83","$64,907.55",12,1,urban,Y
ID2338,Luna Johnson,female,yes,2,no,11,"$2,714.13","$5,835.34",60,1,rural,Y
ID2339,Elijah Moore,male,yes,0,no,20,"$9,558.05","$33,548.45",180,0,rural,N
ID2340,Benjamin Taylor,male,no,2,yes,16,"$12,195.89","$71,444.76",120,1,urban,Y
ID2341,Michael Smith,male,yes,4,no,12,"$6,451.00","$26,605.43",120,1,urban,Y
ID2342,Emily Ramirez,female,no,0,no,6,"$8,897.26","$53,518.85",360,1,urban,Y
ID2343,Mateo Q. Jackson,male,no,0,no,16,"$5,970.84","$35,486.66",48,0,rural,N
ID2344,Ella Williams,female,no,0,no,9,"$5,958.24","$29,090.34",36,1,rural,Y
ID2345,Mia Y. Lewis,female,yes,0,no,7,"$4,279.41","$14,960.70",360,1,urban,Y
ID2346,Charlotte Martin,female,yes,0,no,33,"$3,679.02","$19,628.92",60,1,rural,Y
ID2347,Noah W. Thompson,male,no,2,no,16,"$9,416.56","$43,077.35",60,1,urban,Y
ID2348,Camila Lewis,female,yes,2,no,27,"$11,126.40","$19,587.04",120,1,urban,Y
ID2349,Ethan O. Smith,male,no,0,yes,20,"$7,948.11","$31,811.01",60,1,urban,Y
ID2350,Charlotte E. Anderson,female,yes,1,no,12,"$3,963.90","$4,480.30",180,0,urban,N
ID2351,Levi Taylor,male,no,4,no,7,"$4,977.22","$16,179.22",180,1,urban,Y
ID2352,Sofia Jones,female,yes,0,yes,32,"$8,381.69","$23,460.34",48,1,rural,Y
ID2353,Sophia Q. Lee,female,no,3,no,23,"$3,956.60","$8,594.99",240,1,urban,Y
ID2354,Ava Davis,female,yes,0,no,26,"$6,786.46","$35,644.51",60,1,urban,Y
ID2355,Harper Davis,female,yes,2,no,22,"$4,896.55","$19,414.47",24,1,urban,Y
ID2356,Henry H. Perez,male,no,3,no,8,"$3,676.63","$13,864.74",60,1,rural,Y
ID2357,Michael G. Wilson,male,no,0,yes,28,"$4,632.15","$19,638.14",36,1,urban,Y
ID2358,William Jones,male,no,0,no,18,"$3,454.55","$22,147.27",60,0,urban,N
ID2359,Luna L. Garcia,female,yes,4,no,9,"$12,326.92","$49,944.15",360,1,rural,Y
ID2360,Elizabeth Ramirez,female,yes,1,no,24,"$4,375.22","$25,592.89",60,1,urban,Y
ID2361,Mia Brown,female,yes,2,no,8,"$3,415.67","$15,959.32",120,1,urban,Y
ID2362,Jack White,male,yes,2,no,28,"$8,280.80","$13,470.35",48,0,urban,N
ID2363,Elizabeth U. Hernandez,female,no,1,yes,15,"$2,995.26","$14,655.06",120,1,urban,Y
ID2364,Jack Thompson,male,yes,0,no,16,"$4,758.90","$21,273.47",180,1,urban,Y
ID2365,Abigail Jones,female,yes,4,no,4,"$9,998.46","$59,186.02",60,0,rural,N
ID2366,Mia Lee,female,yes,1,yes,36,"$8,880.05","$8,861.79",240,1,urban,Y
ID2367,Elizabeth F. Rodriguez,female,yes,4,no,27,"$5,448.42","$20,482.22",36,1,urban,Y
ID2368,Daniel Williams,male,no,0,yes,26,"$8,364.48","$17,152.56",60,0,urban,N
ID2369,William J. Sanchez,male,yes,1,no,15,"$1,925.05","$3,245.06",60,1,urban,Y
ID2370,Olivia Thompson,female,yes,0,no,4,"$11,420.03","$33,975.25",180,1,urban,Y
ID2371,William Ramirez,male,yes,0,no,26,"$5,897.17","$17,179.80",12,1,rural,Y
ID2372,Amelia Hernandez,female,yes,0,no,19,"$3,364.44","$18,813.61",120,1,urban,Y
ID2373,Mateo Davis,male,no,2,no,36,"$6,053.52","$19,251.53",120,1,urban,Y
ID2374,Emma Davis,female,no,1,no,21,"$2,825.69","$5,127.93",60,1,rural,Y
ID2375,Camila Williams,female,yes,2,no,11,"$6,693.84","$13,594.43",24,1,urban,Y
ID2376,Liam Taylor,male,no,2,no,34,"$6,714.71","$33,822.53",60,1,urban,Y
ID2377,Harper C. Ramirez,female,yes,3,yes,14,"$4,825.53","$15,500.95",36,1,urban,Y
ID2378,Jack Lee,male,yes,1,no,12,"$6,368.82","$23,262.61",12,1,rural,Y
ID2379,Harper Thomas,female,no,0,no,30,"$7,221.58","$40,448.17",180,0,rural,N
ID2380,Avery Rodriguez,female,no,2,no,11,"$7,962.71","$23,959.99",240,1,urban,Y
ID2381,Michael Williams,male,yes,0,no,10,"$4,762.02","$26,396.20",48,1,urban,Y
ID2382,Michael Davis,male,yes,0,no,20,"$5,721.73","$24,424.13",240,1,rural,Y
ID2383,Emma Sanchez,female,no,0,yes,24,"$5,236.94","$22,674.10",60,1,urban,Y
ID2384,William T. Gonzalez,male,no,1,yes,28,"$4,356.87","$28,300.31",180,1,rural,Y
ID2385,Ethan Martinez,male,no,0,no,8,"$8,341.43","$24,492.16",48,1,urban,Y
ID2386,Harper Harris,female,no,0,no,8,"$6,047.69","$18,763.31",120,1,rural,Y
ID2387,Amelia Sanchez,female,yes,1,yes,23,"$9,272.32","$27,378.58",36,1,urban,Y
ID2388,Jacob G. Smith,male,no,0,no,15,"$7,794.92","$30,632.44",24,0,rural,N
ID2389,William Rodriguez,male,yes,1,no,14,"$2,691.19","$12,904.95",48,1,urban,Y
ID2390,Ella X. Jackson,female,yes,1,no,20,"$5,741.90","$15,238.67",180,0,rural,N
ID2391,Luna Hernandez,female,yes,0,no,20,"$5,935.07","$18,225.43",360,1,rural,Y
ID2392,Mia White,female,no,2,yes,26,"$4,450.96","$25,618.55",48,0,urban,N
ID2393,Elizabeth Miller,female,yes,1,no,28,"$8,889.40","$49,418.75",180,1,urban,Y
ID2394,Ella Gonzalez,female,yes,0,no,31,"$2,144.06","$9,939.03",240,1,urban,Y
ID2395,William Smith,male,yes,4,yes,27,"$4,491.45","$21,026.78",48,1,urban,Y
ID2396,Mila Smith,female,yes,2,no,13,"$8,943.55","$39,322.52",60,1,urban,Y
ID2397,Mia W. Brown,female,no,2,no,24,"$4,785.68","$29,253.72",180,1,urban,Y
ID2398,Benjamin Miller,male,yes,2,no,31,"$5,768.51","$6,661.94",60,1,urban,Y
ID2399,Levi Sanchez,male,no,0,no,12,"$3,184.64","$11,557.36",240,0,urban,N
ID2400,Daniel Anderson,male,yes,3,no,27,"$3,951.63","$18,555.73",180,1,urban,Y
ID2401,Abigail Lewis,female,yes,1,yes,21,"$3,434.42","$14,668.75",48,1,urban,Y
ID2402,Avery Clark,female,yes,4,no,16,"$8,726.38","$28,898.06",36,0,urban,N
ID2403,James Jones,male,no,0,no,18,"$6,747.93","$16,048.85",48,1,urban,Y
ID2404,Logan Wilson,male,no,3,yes,21,"$8,926.86","$55,349.85",180,1,urban,Y
ID2405,Logan White,male,yes,3,no,8,"$4,939.09","$6,351.87",120,0,urban,N
ID2406,Harper Williams,female,yes,2,no,18,"$4,759.95","$20,004.84",180,1,urban,Y
ID2407,Evelyn V. Gonzalez,female,yes,1,no,14,"$10,493.15","$60,751.37",360,0,urban,N
ID2408,Benjamin Gonzalez,male,yes,1,no,14,"$2,859.30","$7,883.71",48,1,urban,Y
ID2409,Henry Hernandez,male,no,4,no,16,"$3,943.45","$4,948.98",12,1,rural,Y
